datetime,datetime_x,datetime_x,Comal River,Unnamed: 0_x,datetime_y,Comal Rv (nc),Unnamed: 0_y,datetime.1,Comal Rv (oc),datetime_y,MaxLevel
2017-09-08,2017-09-08 00:00:00,2017-09-08 00:00:00,284.0,115277,2017-09-08 00:00:00,200.0,191987,2017-09-08 00:00:00,61.9,2017-09-08,873.4
2017-09-09,2017-09-09 00:00:00,2017-09-09 00:00:00,279.0,115373,2017-09-09 00:00:00,192.0,192083,2017-09-09 00:00:00,63.2,2017-09-09,873.2
2017-09-10,2017-09-10 00:00:00,2017-09-10 00:00:00,287.0,115469,2017-09-10 00:00:00,198.0,192179,2017-09-10 00:00:00,60.6,2017-09-10,873.2
2017-09-11,2017-09-11 00:00:00,2017-09-11 00:00:00,278.0,115565,2017-09-11 00:00:00,193.0,192275,2017-09-11 00:00:00,61.2,2017-09-11,873.2
2017-09-12,2017-09-12 00:00:00,2017-09-12 00:00:00,279.0,115661,2017-09-12 00:00:00,193.0,192371,2017-09-12 00:00:00,63.2,2017-09-12,873.2
2017-09-13,2017-09-13 00:00:00,2017-09-13 00:00:00,281.0,115757,2017-09-13 00:00:00,190.0,192467,2017-09-13 00:00:00,63.9,2017-09-13,873.2
2017-09-14,2017-09-14 00:00:00,2017-09-14 00:00:00,293.0,115853,2017-09-14 00:00:00,188.0,192563,2017-09-14 00:00:00,63.8,2017-09-14,873.1
2017-09-15,2017-09-15 00:00:00,2017-09-15 00:00:00,280.0,115949,2017-09-15 00:00:00,188.0,192659,2017-09-15 00:00:00,62.5,2017-09-15,873.1
2017-09-16,2017-09-16 00:00:00,2017-09-16 00:00:00,278.0,116045,2017-09-16 00:00:00,188.0,192755,2017-09-16 00:00:00,61.8,2017-09-16,873.1
2017-09-17,2017-09-17 00:00:00,2017-09-17 00:00:00,283.0,116141,2017-09-17 00:00:00,188.0,192851,2017-09-17 00:00:00,61.8,2017-09-17,873.1
2017-09-18,2017-09-18 00:00:00,2017-09-18 00:00:00,277.0,116237,2017-09-18 00:00:00,186.0,192947,2017-09-18 00:00:00,59.9,2017-09-18,873.1
2017-09-19,2017-09-19 00:00:00,2017-09-19 00:00:00,278.0,116333,2017-09-19 00:00:00,188.0,193043,2017-09-19 00:00:00,59.2,2017-09-19,873.1
2017-09-20,2017-09-20 00:00:00,2017-09-20 00:00:00,283.0,116429,2017-09-20 00:00:00,186.0,193139,2017-09-20 00:00:00,59.2,2017-09-20,873.1
2017-09-21,2017-09-21 00:00:00,2017-09-21 00:00:00,280.0,116525,2017-09-21 00:00:00,182.0,193235,2017-09-21 00:00:00,59.8,2017-09-21,873.2
2017-09-22,2017-09-22 00:00:00,2017-09-22 00:00:00,288.0,116621,2017-09-22 00:00:00,186.0,193331,2017-09-22 00:00:00,59.8,2017-09-22,873.1
2017-09-23,2017-09-23 00:00:00,2017-09-23 00:00:00,280.0,116717,2017-09-23 00:00:00,186.0,193427,2017-09-23 00:00:00,61.8,2017-09-23,873.1
2017-09-24,2017-09-24 00:00:00,2017-09-24 00:00:00,280.0,116813,2017-09-24 00:00:00,184.0,193523,2017-09-24 00:00:00,61.1,2017-09-24,873.1
2017-09-25,2017-09-25 00:00:00,2017-09-25 00:00:00,280.0,116909,2017-09-25 00:00:00,184.0,193619,2017-09-25 00:00:00,61.7,2017-09-25,873.1
2017-09-26,2017-09-26 00:00:00,2017-09-26 00:00:00,288.0,117005,2017-09-26 00:00:00,189.0,193715,2017-09-26 00:00:00,61.7,2017-09-26,873.2
2017-09-27,2017-09-27 00:00:00,2017-09-27 00:00:00,334.0,117101,2017-09-27 00:00:00,189.0,193811,2017-09-27 00:00:00,60.4,2017-09-27,873.5
2017-09-28,2017-09-28 00:00:00,2017-09-28 00:00:00,302.0,117197,2017-09-28 00:00:00,187.0,193907,2017-09-28 00:00:00,57.1,2017-09-28,873.8
2017-09-29,2017-09-29 00:00:00,2017-09-29 00:00:00,314.0,117293,2017-09-29 00:00:00,191.0,194003,2017-09-29 00:00:00,60.4,2017-09-29,873.8
2017-09-30,2017-09-30 00:00:00,2017-09-30 00:00:00,306.0,117389,2017-09-30 00:00:00,191.0,194099,2017-09-30 00:00:00,59.7,2017-09-30,873.9
2017-10-01,2017-10-01 00:00:00,2017-10-01 00:00:00,318.0,117485,2017-10-01 00:00:00,199.0,194195,2017-10-01 00:00:00,60.4,2017-10-01,874.0
2017-10-02,2017-10-02 00:00:00,2017-10-02 00:00:00,314.0,117581,2017-10-02 00:00:00,194.0,194291,2017-10-02 00:00:00,59.7,2017-10-02,874.1
2017-10-03,2017-10-03 00:00:00,2017-10-03 00:00:00,314.0,117677,2017-10-03 00:00:00,191.0,194387,2017-10-03 00:00:00,63.0,2017-10-03,874.1
2017-10-04,2017-10-04 00:00:00,2017-10-04 00:00:00,306.0,117773,2017-10-04 00:00:00,194.0,194483,2017-10-04 00:00:00,64.3,2017-10-04,874.2
2017-10-05,2017-10-05 00:00:00,2017-10-05 00:00:00,316.0,117869,2017-10-05 00:00:00,207.0,194579,2017-10-05 00:00:00,64.1,2017-10-05,874.2
2017-10-06,2017-10-06 00:00:00,2017-10-06 00:00:00,303.0,117965,2017-10-06 00:00:00,201.0,194675,2017-10-06 00:00:00,67.7,2017-10-06,874.3
2017-10-07,2017-10-07 00:00:00,2017-10-07 00:00:00,312.0,118061,2017-10-07 00:00:00,201.0,194771,2017-10-07 00:00:00,92.1,2017-10-07,874.3
2017-10-08,2017-10-08 00:00:00,2017-10-08 00:00:00,306.0,118157,2017-10-08 00:00:00,204.0,194866,2017-10-08 00:00:00,89.9,2017-10-08,874.4
2017-10-09,2017-10-09 00:00:00,2017-10-09 00:00:00,304.0,118253,2017-10-09 00:00:00,209.0,194962,2017-10-09 00:00:00,84.2,2017-10-09,874.4
2017-10-10,2017-10-10 00:00:00,2017-10-10 00:00:00,298.0,118349,2017-10-10 00:00:00,209.0,195058,2017-10-10 00:00:00,78.6,2017-10-10,874.4
2017-10-11,2017-10-11 00:00:00,2017-10-11 00:00:00,304.0,118445,2017-10-11 00:00:00,217.0,195154,2017-10-11 00:00:00,71.9,2017-10-11,874.4
2017-10-12,2017-10-12 00:00:00,2017-10-12 00:00:00,294.0,118541,2017-10-12 00:00:00,220.0,195250,2017-10-12 00:00:00,66.2,2017-10-12,874.5
2017-10-13,2017-10-13 00:00:00,2017-10-13 00:00:00,292.0,118637,2017-10-13 00:00:00,225.0,195346,2017-10-13 00:00:00,59.9,2017-10-13,874.4
2017-10-14,2017-10-14 00:00:00,2017-10-14 00:00:00,294.0,118733,2017-10-14 00:00:00,220.0,195442,2017-10-14 00:00:00,60.2,2017-10-14,874.4
2017-10-15,2017-10-15 00:00:00,2017-10-15 00:00:00,292.0,118829,2017-10-15 00:00:00,220.0,195538,2017-10-15 00:00:00,59.1,2017-10-15,874.5
2017-10-16,2017-10-16 00:00:00,2017-10-16 00:00:00,282.0,118925,2017-10-16 00:00:00,220.0,195634,2017-10-16 00:00:00,58.8,2017-10-16,874.5
2017-10-17,2017-10-17 00:00:00,2017-10-17 00:00:00,287.0,119021,2017-10-17 00:00:00,217.0,195730,2017-10-17 00:00:00,56.5,2017-10-17,874.5
2017-10-18,2017-10-18 00:00:00,2017-10-18 00:00:00,282.0,119117,2017-10-18 00:00:00,212.0,195826,2017-10-18 00:00:00,61.3,2017-10-18,874.6
2017-10-19,2017-10-19 00:00:00,2017-10-19 00:00:00,280.0,119213,2017-10-19 00:00:00,215.0,195922,2017-10-19 00:00:00,60.3,2017-10-19,874.6
2017-10-20,2017-10-20 00:00:00,2017-10-20 00:00:00,291.0,119309,2017-10-20 00:00:00,212.0,196018,2017-10-20 00:00:00,60.0,2017-10-20,874.6
2017-10-21,2017-10-21 00:00:00,2017-10-21 00:00:00,277.0,119405,2017-10-21 00:00:00,215.0,196114,2017-10-21 00:00:00,58.9,2017-10-21,874.6
2017-10-22,2017-10-22 00:00:00,2017-10-22 00:00:00,286.0,119501,2017-10-22 00:00:00,217.0,196210,2017-10-22 00:00:00,58.6,2017-10-22,874.6
2017-10-23,2017-10-23 00:00:00,2017-10-23 00:00:00,288.0,119597,2017-10-23 00:00:00,218.0,196306,2017-10-23 00:00:00,58.9,2017-10-23,874.6
2017-10-24,2017-10-24 00:00:00,2017-10-24 00:00:00,278.0,119693,2017-10-24 00:00:00,215.0,196402,2017-10-24 00:00:00,59.8,2017-10-24,874.6
2017-10-25,2017-10-25 00:00:00,2017-10-25 00:00:00,287.0,119789,2017-10-25 00:00:00,207.0,196498,2017-10-25 00:00:00,56.8,2017-10-25,874.6
2017-10-26,2017-10-26 00:00:00,2017-10-26 00:00:00,281.0,119885,2017-10-26 00:00:00,210.0,196594,2017-10-26 00:00:00,56.5,2017-10-26,874.7
2017-10-27,2017-10-27 00:00:00,2017-10-27 00:00:00,290.0,119981,2017-10-27 00:00:00,218.0,196690,2017-10-27 00:00:00,63.3,2017-10-27,874.6
2017-10-28,2017-10-28 00:00:00,2017-10-28 00:00:00,280.0,120077,2017-10-28 00:00:00,213.0,196786,2017-10-28 00:00:00,57.1,2017-10-28,874.6
2017-10-29,2017-10-29 00:00:00,2017-10-29 00:00:00,286.0,120173,2017-10-29 00:00:00,215.0,196882,2017-10-29 00:00:00,54.8,2017-10-29,874.6
2017-10-30,2017-10-30 00:00:00,2017-10-30 00:00:00,295.0,120269,2017-10-30 00:00:00,215.0,196978,2017-10-30 00:00:00,55.7,2017-10-30,874.6
2017-10-31,2017-10-31 00:00:00,2017-10-31 00:00:00,289.0,120365,2017-10-31 00:00:00,215.0,197074,2017-10-31 00:00:00,53.4,2017-10-31,874.7
2017-11-01,2017-11-01 00:00:00,2017-11-01 00:00:00,325.0,120461,2017-11-01 00:00:00,218.0,197170,2017-11-01 00:00:00,56.3,2017-11-01,874.7
2017-11-02,2017-11-02 00:00:00,2017-11-02 00:00:00,299.0,120557,2017-11-02 00:00:00,210.0,197266,2017-11-02 00:00:00,55.3,2017-11-02,874.7
2017-11-03,2017-11-03 00:00:00,2017-11-03 00:00:00,293.0,120653,2017-11-03 00:00:00,213.0,197362,2017-11-03 00:00:00,55.8,2017-11-03,874.7
2017-11-04,2017-11-04 00:00:00,2017-11-04 00:00:00,297.0,120749,2017-11-04 00:00:00,208.0,197458,2017-11-04 00:00:00,65.1,2017-11-04,874.7
2017-11-05,2017-11-05 00:00:00,2017-11-05 00:00:00,305.0,120845,2017-11-05 00:00:00,203.0,197554,2017-11-05 00:00:00,66.6,2017-11-05,874.7
2017-11-06,2017-11-06 00:00:00,2017-11-06 00:00:00,299.0,120945,2017-11-06 00:00:00,203.0,197654,2017-11-06 00:00:00,66.1,2017-11-06,874.7
2017-11-07,2017-11-07 00:00:00,2017-11-07 00:00:00,296.0,121041,2017-11-07 00:00:00,211.0,197750,2017-11-07 00:00:00,66.2,2017-11-07,874.7
2017-11-08,2017-11-08 00:00:00,2017-11-08 00:00:00,293.0,121137,2017-11-08 00:00:00,214.0,197846,2017-11-08 00:00:00,65.7,2017-11-08,874.8
2017-11-09,2017-11-09 00:00:00,2017-11-09 00:00:00,290.0,121233,2017-11-09 00:00:00,211.0,197942,2017-11-09 00:00:00,60.5,2017-11-09,874.7
2017-11-10,2017-11-10 00:00:00,2017-11-10 00:00:00,290.0,121329,2017-11-10 00:00:00,214.0,198038,2017-11-10 00:00:00,64.6,2017-11-10,874.7
2017-11-11,2017-11-11 00:00:00,2017-11-11 00:00:00,291.0,121425,2017-11-11 00:00:00,212.0,198134,2017-11-11 00:00:00,64.1,2017-11-11,874.8
2017-11-12,2017-11-12 00:00:00,2017-11-12 00:00:00,303.0,121521,2017-11-12 00:00:00,220.0,198230,2017-11-12 00:00:00,62.9,2017-11-12,874.8
2017-11-13,2017-11-13 00:00:00,2017-11-13 00:00:00,311.0,121617,2017-11-13 00:00:00,215.0,198326,2017-11-13 00:00:00,63.0,2017-11-13,874.8
2017-11-14,2017-11-14 00:00:00,2017-11-14 00:00:00,305.0,121713,2017-11-14 00:00:00,215.0,198422,2017-11-14 00:00:00,61.9,2017-11-14,874.8
2017-11-15,2017-11-15 00:00:00,2017-11-15 00:00:00,301.0,121809,2017-11-15 00:00:00,213.0,198518,2017-11-15 00:00:00,62.6,2017-11-15,874.8
2017-11-16,2017-11-16 00:00:00,2017-11-16 00:00:00,301.0,121905,2017-11-16 00:00:00,210.0,198614,2017-11-16 00:00:00,63.4,2017-11-16,874.9
2017-11-17,2017-11-17 00:00:00,2017-11-17 00:00:00,297.0,122001,2017-11-17 00:00:00,218.0,198710,2017-11-17 00:00:00,67.5,2017-11-17,874.9
2017-11-18,2017-11-18 00:00:00,2017-11-18 00:00:00,307.0,122097,2017-11-18 00:00:00,221.0,198806,2017-11-18 00:00:00,68.3,2017-11-18,874.9
2017-11-19,2017-11-19 00:00:00,2017-11-19 00:00:00,307.0,122193,2017-11-19 00:00:00,219.0,198902,2017-11-19 00:00:00,69.8,2017-11-19,874.9
2017-11-20,2017-11-20 00:00:00,2017-11-20 00:00:00,302.0,122289,2017-11-20 00:00:00,227.0,198998,2017-11-20 00:00:00,63.3,2017-11-20,874.9
2017-11-21,2017-11-21 00:00:00,2017-11-21 00:00:00,297.0,122385,2017-11-21 00:00:00,227.0,199094,2017-11-21 00:00:00,64.1,2017-11-21,874.9
2017-11-22,2017-11-22 00:00:00,2017-11-22 00:00:00,293.0,122481,2017-11-22 00:00:00,219.0,199190,2017-11-22 00:00:00,62.3,2017-11-22,874.9
2017-11-23,2017-11-23 00:00:00,2017-11-23 00:00:00,296.0,122577,2017-11-23 00:00:00,217.0,199286,2017-11-23 00:00:00,66.4,2017-11-23,874.9
2017-11-24,2017-11-24 00:00:00,2017-11-24 00:00:00,303.0,122673,2017-11-24 00:00:00,214.0,199382,2017-11-24 00:00:00,63.2,2017-11-24,874.9
2017-11-25,2017-11-25 00:00:00,2017-11-25 00:00:00,294.0,122769,2017-11-25 00:00:00,212.0,199478,2017-11-25 00:00:00,69.3,2017-11-25,874.9
2017-11-26,2017-11-26 00:00:00,2017-11-26 00:00:00,290.0,122865,2017-11-26 00:00:00,212.0,199574,2017-11-26 00:00:00,67.4,2017-11-26,874.9
2017-11-27,2017-11-27 00:00:00,2017-11-27 00:00:00,285.0,122961,2017-11-27 00:00:00,213.0,199670,2017-11-27 00:00:00,68.2,2017-11-27,874.9
2017-11-28,2017-11-28 00:00:00,2017-11-28 00:00:00,292.0,123057,2017-11-28 00:00:00,208.0,199766,2017-11-28 00:00:00,67.7,2017-11-28,875.0
2017-11-29,2017-11-29 00:00:00,2017-11-29 00:00:00,295.0,123153,2017-11-29 00:00:00,205.0,199862,2017-11-29 00:00:00,68.5,2017-11-29,874.9
2017-11-30,2017-11-30 00:00:00,2017-11-30 00:00:00,283.0,123249,2017-11-30 00:00:00,211.0,199958,2017-11-30 00:00:00,68.0,2017-11-30,874.9
2017-12-01,2017-12-01 00:00:00,2017-12-01 00:00:00,285.0,123345,2017-12-01 00:00:00,208.0,200054,2017-12-01 00:00:00,72.8,2017-12-01,874.9
2017-12-02,2017-12-02 00:00:00,2017-12-02 00:00:00,288.0,123441,2017-12-02 00:00:00,211.0,200150,2017-12-02 00:00:00,66.2,2017-12-02,874.9
2017-12-03,2017-12-03 00:00:00,2017-12-03 00:00:00,276.0,123537,2017-12-03 00:00:00,203.0,200246,2017-12-03 00:00:00,66.4,2017-12-03,874.9
2017-12-04,2017-12-04 00:00:00,2017-12-04 00:00:00,278.0,123633,2017-12-04 00:00:00,206.0,200342,2017-12-04 00:00:00,66.5,2017-12-04,874.9
2017-12-05,2017-12-05 00:00:00,2017-12-05 00:00:00,277.0,123729,2017-12-05 00:00:00,204.0,200438,2017-12-05 00:00:00,66.0,2017-12-05,874.9
2017-12-06,2017-12-06 00:00:00,2017-12-06 00:00:00,276.0,123825,2017-12-06 00:00:00,196.0,200534,2017-12-06 00:00:00,74.3,2017-12-06,874.9
2017-12-07,2017-12-07 00:00:00,2017-12-07 00:00:00,289.0,123921,2017-12-07 00:00:00,204.0,200630,2017-12-07 00:00:00,70.2,2017-12-07,875.0
2017-12-08,2017-12-08 00:00:00,2017-12-08 00:00:00,319.0,124017,2017-12-08 00:00:00,210.0,200726,2017-12-08 00:00:00,69.7,2017-12-08,875.0
2017-12-09,2017-12-09 00:00:00,2017-12-09 00:00:00,291.0,124113,2017-12-09 00:00:00,202.0,200822,2017-12-09 00:00:00,68.5,2017-12-09,875.0
2017-12-10,2017-12-10 00:00:00,2017-12-10 00:00:00,286.0,124209,2017-12-10 00:00:00,207.0,200918,2017-12-10 00:00:00,67.3,2017-12-10,875.0
2017-12-11,2017-12-11 00:00:00,2017-12-11 00:00:00,285.0,124305,2017-12-11 00:00:00,208.0,201014,2017-12-11 00:00:00,66.1,2017-12-11,875.1
2017-12-12,2017-12-12 00:00:00,2017-12-12 00:00:00,280.0,124401,2017-12-12 00:00:00,203.0,201110,2017-12-12 00:00:00,68.9,2017-12-12,875.1
2017-12-13,2017-12-13 00:00:00,2017-12-13 00:00:00,282.0,124497,2017-12-13 00:00:00,203.0,201206,2017-12-13 00:00:00,69.0,2017-12-13,875.1
2017-12-14,2017-12-14 00:00:00,2017-12-14 00:00:00,275.0,124593,2017-12-14 00:00:00,205.0,201302,2017-12-14 00:00:00,70.4,2017-12-14,875.2
2017-12-15,2017-12-15 00:00:00,2017-12-15 00:00:00,280.0,124689,2017-12-15 00:00:00,205.0,201398,2017-12-15 00:00:00,68.4,2017-12-15,875.1
2017-12-16,2017-12-16 00:00:00,2017-12-16 00:00:00,281.0,124785,2017-12-16 00:00:00,204.0,201494,2017-12-16 00:00:00,66.3,2017-12-16,875.1
2017-12-17,2017-12-17 00:00:00,2017-12-17 00:00:00,328.0,124881,2017-12-17 00:00:00,212.0,201590,2017-12-17 00:00:00,67.6,2017-12-17,875.1
2017-12-18,2017-12-18 00:00:00,2017-12-18 00:00:00,298.0,124977,2017-12-18 00:00:00,209.0,201686,2017-12-18 00:00:00,66.9,2017-12-18,875.1
2017-12-19,2017-12-19 00:00:00,2017-12-19 00:00:00,296.0,125073,2017-12-19 00:00:00,211.0,201782,2017-12-19 00:00:00,64.9,2017-12-19,875.2
2017-12-20,2017-12-20 00:00:00,2017-12-20 00:00:00,312.0,125169,2017-12-20 00:00:00,213.0,201878,2017-12-20 00:00:00,66.2,2017-12-20,875.2
2017-12-21,2017-12-21 00:00:00,2017-12-21 00:00:00,298.0,125265,2017-12-21 00:00:00,204.0,201974,2017-12-21 00:00:00,64.1,2017-12-21,875.2
2017-12-22,2017-12-22 00:00:00,2017-12-22 00:00:00,303.0,125361,2017-12-22 00:00:00,214.0,202070,2017-12-22 00:00:00,63.4,2017-12-22,875.2
2017-12-23,2017-12-23 00:00:00,2017-12-23 00:00:00,293.0,125457,2017-12-23 00:00:00,206.0,202166,2017-12-23 00:00:00,60.8,2017-12-23,875.2
2017-12-24,2017-12-24 00:00:00,2017-12-24 00:00:00,298.0,125553,2017-12-24 00:00:00,213.0,202262,2017-12-24 00:00:00,60.1,2017-12-24,875.2
2017-12-25,2017-12-25 00:00:00,2017-12-25 00:00:00,295.0,125649,2017-12-25 00:00:00,213.0,202358,2017-12-25 00:00:00,60.0,2017-12-25,875.2
2017-12-26,2017-12-26 00:00:00,2017-12-26 00:00:00,304.0,125745,2017-12-26 00:00:00,218.0,202454,2017-12-26 00:00:00,60.0,2017-12-26,875.2
2017-12-27,2017-12-27 00:00:00,2017-12-27 00:00:00,301.0,125841,2017-12-27 00:00:00,212.0,202550,2017-12-27 00:00:00,59.3,2017-12-27,875.2
2017-12-28,2017-12-28 00:00:00,2017-12-28 00:00:00,302.0,125937,2017-12-28 00:00:00,214.0,202646,2017-12-28 00:00:00,63.8,2017-12-28,875.2
2017-12-29,2017-12-29 00:00:00,2017-12-29 00:00:00,299.0,126033,2017-12-29 00:00:00,213.0,202742,2017-12-29 00:00:00,61.2,2017-12-29,875.2
2017-12-30,2017-12-30 00:00:00,2017-12-30 00:00:00,295.0,126129,2017-12-30 00:00:00,213.0,202838,2017-12-30 00:00:00,60.5,2017-12-30,875.2
2017-12-31,2017-12-31 00:00:00,2017-12-31 00:00:00,294.0,126225,2017-12-31 00:00:00,212.0,202934,2017-12-31 00:00:00,62.4,2017-12-31,875.2
2018-01-01,2018-01-01 00:00:00,2018-01-01 00:00:00,301.0,126321,2018-01-01 00:00:00,207.0,203030,2018-01-01 00:00:00,59.7,2018-01-01,875.1
2018-01-02,2018-01-02 00:00:00,2018-01-02 00:00:00,308.0,126417,2018-01-02 00:00:00,209.0,203126,2018-01-02 00:00:00,60.3,2018-01-02,875.1
2018-01-03,2018-01-03 00:00:00,2018-01-03 00:00:00,300.0,126513,2018-01-03 00:00:00,203.0,203222,2018-01-03 00:00:00,62.9,2018-01-03,875.1
2018-01-04,2018-01-04 00:00:00,2018-01-04 00:00:00,304.0,126609,2018-01-04 00:00:00,203.0,203318,2018-01-04 00:00:00,61.6,2018-01-04,875.2
2018-01-05,2018-01-05 00:00:00,2018-01-05 00:00:00,296.0,126705,2018-01-05 00:00:00,205.0,203414,2018-01-05 00:00:00,61.5,2018-01-05,875.1
2018-01-06,2018-01-06 00:00:00,2018-01-06 00:00:00,299.0,126801,2018-01-06 00:00:00,207.0,203510,2018-01-06 00:00:00,61.5,2018-01-06,875.1
2018-01-07,2018-01-07 00:00:00,2018-01-07 00:00:00,295.0,126897,2018-01-07 00:00:00,206.0,203606,2018-01-07 00:00:00,61.4,2018-01-07,875.2
2018-01-08,2018-01-08 00:00:00,2018-01-08 00:00:00,302.0,126993,2018-01-08 00:00:00,203.0,203702,2018-01-08 00:00:00,60.7,2018-01-08,875.1
2018-01-09,2018-01-09 00:00:00,2018-01-09 00:00:00,298.0,127089,2018-01-09 00:00:00,208.0,203798,2018-01-09 00:00:00,63.3,2018-01-09,875.2
2018-01-10,2018-01-10 00:00:00,2018-01-10 00:00:00,298.0,127185,2018-01-10 00:00:00,195.0,203894,2018-01-10 00:00:00,61.3,2018-01-10,875.2
2018-01-11,2018-01-11 00:00:00,2018-01-11 00:00:00,296.0,127281,2018-01-11 00:00:00,202.0,203990,2018-01-11 00:00:00,61.3,2018-01-11,875.2
2018-01-12,2018-01-12 00:00:00,2018-01-12 00:00:00,304.0,127377,2018-01-12 00:00:00,209.0,204086,2018-01-12 00:00:00,57.3,2018-01-12,875.1
2018-01-13,2018-01-13 00:00:00,2018-01-13 00:00:00,302.0,127473,2018-01-13 00:00:00,209.0,204182,2018-01-13 00:00:00,58.6,2018-01-13,875.1
2018-01-14,2018-01-14 00:00:00,2018-01-14 00:00:00,299.0,127569,2018-01-14 00:00:00,203.0,204278,2018-01-14 00:00:00,60.5,2018-01-14,875.2
2018-01-15,2018-01-15 00:00:00,2018-01-15 00:00:00,293.0,127661,2018-01-15 00:00:00,200.0,204374,2018-01-15 00:00:00,61.1,2018-01-15,875.2
2018-01-16,2018-01-16 00:00:00,2018-01-16 00:00:00,306.0,127757,2018-01-16 00:00:00,199.0,204470,2018-01-16 00:00:00,69.0,2018-01-16,875.2
2018-01-17,2018-01-17 00:00:00,2018-01-17 00:00:00,299.0,127853,2018-01-17 00:00:00,204.0,204566,2018-01-17 00:00:00,62.3,2018-01-17,875.1
2018-01-18,2018-01-18 00:00:00,2018-01-18 00:00:00,305.0,127949,2018-01-18 00:00:00,201.0,204662,2018-01-18 00:00:00,62.3,2018-01-18,875.1
2018-01-19,2018-01-19 00:00:00,2018-01-19 00:00:00,310.0,128045,2018-01-19 00:00:00,201.0,204758,2018-01-19 00:00:00,64.2,2018-01-19,875.2
2018-01-20,2018-01-20 00:00:00,2018-01-20 00:00:00,311.0,128141,2018-01-20 00:00:00,198.0,204854,2018-01-20 00:00:00,62.3,2018-01-20,875.2
2018-01-21,2018-01-21 00:00:00,2018-01-21 00:00:00,320.0,128237,2018-01-21 00:00:00,200.0,204950,2018-01-21 00:00:00,63.1,2018-01-21,875.2
2018-01-22,2018-01-22 00:00:00,2018-01-22 00:00:00,314.0,128333,2018-01-22 00:00:00,202.0,205046,2018-01-22 00:00:00,65.9,2018-01-22,875.2
2018-01-23,2018-01-23 00:00:00,2018-01-23 00:00:00,307.0,128429,2018-01-23 00:00:00,194.0,205142,2018-01-23 00:00:00,64.0,2018-01-23,875.2
2018-01-24,2018-01-24 00:00:00,2018-01-24 00:00:00,312.0,128525,2018-01-24 00:00:00,193.0,205238,2018-01-24 00:00:00,67.5,2018-01-24,875.1
2018-01-25,2018-01-25 00:00:00,2018-01-25 00:00:00,302.0,128621,2018-01-25 00:00:00,196.0,205334,2018-01-25 00:00:00,66.9,2018-01-25,875.1
2018-01-26,2018-01-26 00:00:00,2018-01-26 00:00:00,306.0,128717,2018-01-26 00:00:00,193.0,205430,2018-01-26 00:00:00,65.8,2018-01-26,875.2
2018-01-27,2018-01-27 00:00:00,2018-01-27 00:00:00,312.0,128813,2018-01-27 00:00:00,190.0,205526,2018-01-27 00:00:00,67.2,2018-01-27,875.2
2018-01-28,2018-01-28 00:00:00,2018-01-28 00:00:00,307.0,128909,2018-01-28 00:00:00,192.0,205622,2018-01-28 00:00:00,66.0,2018-01-28,875.2
2018-01-29,2018-01-29 00:00:00,2018-01-29 00:00:00,310.0,129005,2018-01-29 00:00:00,194.0,205718,2018-01-29 00:00:00,64.2,2018-01-29,875.1
2018-01-30,2018-01-30 00:00:00,2018-01-30 00:00:00,301.0,129101,2018-01-30 00:00:00,194.0,205814,2018-01-30 00:00:00,65.0,2018-01-30,875.1
2018-01-31,2018-01-31 00:00:00,2018-01-31 00:00:00,307.0,129197,2018-01-31 00:00:00,191.0,205910,2018-01-31 00:00:00,64.4,2018-01-31,875.2
2018-02-01,2018-02-01 00:00:00,2018-02-01 00:00:00,310.0,129293,2018-02-01 00:00:00,193.0,206006,2018-02-01 00:00:00,61.3,2018-02-01,875.2
2018-02-02,2018-02-02 00:00:00,2018-02-02 00:00:00,305.0,129389,2018-02-02 00:00:00,190.0,206102,2018-02-02 00:00:00,60.8,2018-02-02,875.1
2018-02-03,2018-02-03 00:00:00,2018-02-03 00:00:00,307.0,129485,2018-02-03 00:00:00,186.0,206198,2018-02-03 00:00:00,63.5,2018-02-03,875.2
2018-02-04,2018-02-04 00:00:00,2018-02-04 00:00:00,302.0,129581,2018-02-04 00:00:00,187.0,206294,2018-02-04 00:00:00,63.7,2018-02-04,875.2
2018-02-05,2018-02-05 00:00:00,2018-02-05 00:00:00,301.0,129677,2018-02-05 00:00:00,187.0,206390,2018-02-05 00:00:00,64.5,2018-02-05,875.2
2018-02-06,2018-02-06 00:00:00,2018-02-06 00:00:00,296.0,129773,2018-02-06 00:00:00,185.0,206486,2018-02-06 00:00:00,64.6,2018-02-06,875.2
2018-02-07,2018-02-07 00:00:00,2018-02-07 00:00:00,288.0,129869,2018-02-07 00:00:00,191.0,206582,2018-02-07 00:00:00,64.7,2018-02-07,875.1
2018-02-08,2018-02-08 00:00:00,2018-02-08 00:00:00,299.0,129965,2018-02-08 00:00:00,190.0,206678,2018-02-08 00:00:00,65.5,2018-02-08,875.0
2018-02-09,2018-02-09 00:00:00,2018-02-09 00:00:00,294.0,130061,2018-02-09 00:00:00,186.0,206774,2018-02-09 00:00:00,64.3,2018-02-09,875.1
2018-02-10,2018-02-10 00:00:00,2018-02-10 00:00:00,290.0,130157,2018-02-10 00:00:00,188.0,206870,2018-02-10 00:00:00,65.1,2018-02-10,875.1
2018-02-11,2018-02-11 00:00:00,2018-02-11 00:00:00,294.0,130253,2018-02-11 00:00:00,187.0,206966,2018-02-11 00:00:00,65.3,2018-02-11,875.1
2018-02-12,2018-02-12 00:00:00,2018-02-12 00:00:00,297.0,130349,2018-02-12 00:00:00,182.0,207062,2018-02-12 00:00:00,65.4,2018-02-12,875.1
