pdate,MaxLevel
"2013-03-18 00:00:00",648.69
"2013-03-17 00:00:00",649.44
"2013-03-16 00:00:00",649.3
"2013-03-15 00:00:00",649.25
"2013-03-14 00:00:00",649.28
"2013-03-13 00:00:00",649.86
"2013-03-12 00:00:00",650.32
"2013-03-11 00:00:00",650.57
"2013-03-10 00:00:00",650.6
"2013-03-09 00:00:00",649.58
"2013-03-08 00:00:00",648.96
"2013-03-07 00:00:00",648.88
"2013-03-06 00:00:00",649.01
"2013-03-05 00:00:00",649.18
"2013-03-04 00:00:00",650.19
"2013-03-03 00:00:00",650.67
"2013-03-02 00:00:00",650.68
"2013-03-01 00:00:00",650.61
"2013-02-28 00:00:00",650.68
"2013-02-27 00:00:00",650.78
"2013-02-26 00:00:00",651.06
"2013-02-25 00:00:00",651.41
"2013-02-24 00:00:00",651.95
"2013-02-23 00:00:00",652.01
"2013-02-22 00:00:00",651.91
"2013-02-21 00:00:00",652.4
"2013-02-20 00:00:00",652.37
"2013-02-19 00:00:00",652.21
"2013-02-18 00:00:00",652.83
"2013-02-17 00:00:00",653.28
"2013-02-16 00:00:00",653.23
"2013-02-15 00:00:00",652.99
"2013-02-14 00:00:00",653.1
"2013-02-13 00:00:00",653.39
"2013-02-12 00:00:00",653.73
"2013-02-11 00:00:00",653.87
"2013-02-10 00:00:00",654.41
"2013-02-09 00:00:00",653.99
"2013-02-08 00:00:00",653.64
"2013-02-07 00:00:00",653.73
"2013-02-06 00:00:00",653.54
"2013-02-05 00:00:00",653.84
"2013-02-04 00:00:00",653.92
"2013-02-03 00:00:00",654.25
"2013-02-02 00:00:00",654.43
"2013-02-01 00:00:00",654.01
"2013-01-31 00:00:00",653.9
"2013-01-30 00:00:00",654.29
"2013-01-29 00:00:00",654.39
"2013-01-28 00:00:00",654.55
"2013-01-27 00:00:00",655.02
"2013-01-26 00:00:00",654.82
"2013-01-25 00:00:00",654.49
"2013-01-24 00:00:00",654.61
"2013-01-23 00:00:00",654.69
"2013-01-22 00:00:00",654.72
"2013-01-21 00:00:00",655.37
"2013-01-20 00:00:00",655.73
"2013-01-19 00:00:00",655.84
"2013-01-18 00:00:00",655.22
"2013-01-17 00:00:00",655.39
"2013-01-16 00:00:00",655.55
"2013-01-15 00:00:00",655.69
"2013-01-14 00:00:00",655.97
"2013-01-13 00:00:00",656.35
"2013-01-12 00:00:00",656.23
"2013-01-11 00:00:00",655.65
"2013-01-10 00:00:00",654.89
"2013-01-09 00:00:00",654.25
"2013-01-08 00:00:00",651.77
"2013-01-07 00:00:00",651.45
"2013-01-06 00:00:00",651.87
"2013-01-05 00:00:00",651.84
"2013-01-04 00:00:00",651.15
"2013-01-03 00:00:00",651.03
"2013-01-02 00:00:00",651.4
"2013-01-01 00:00:00",651.49
"2012-12-31 00:00:00",651.14
"2012-12-30 00:00:00",651.16
"2012-12-29 00:00:00",650.68
"2012-12-28 00:00:00",651
"2012-12-27 00:00:00",651.04
"2012-12-26 00:00:00",651.18
"2012-12-25 00:00:00",651.1
"2012-12-24 00:00:00",651.3
"2012-12-23 00:00:00",651.4
"2012-12-22 00:00:00",651.15
"2012-12-21 00:00:00",650.33
"2012-12-20 00:00:00",650.41
"2012-12-19 00:00:00",650.98
"2012-12-18 00:00:00",651.26
"2012-12-17 00:00:00",651.75
"2012-12-16 00:00:00",652.32
"2012-12-15 00:00:00",651.91
"2012-12-14 00:00:00",651.15
"2012-12-13 00:00:00",651.04
"2012-12-12 00:00:00",650.99
"2012-12-11 00:00:00",650.94
"2012-12-10 00:00:00",651.33
"2012-12-09 00:00:00",651.63
"2012-12-08 00:00:00",651.18
"2012-12-07 00:00:00",650.6
"2012-12-06 00:00:00",650.5
"2012-12-05 00:00:00",650.28
"2012-12-04 00:00:00",650.12
"2012-12-03 00:00:00",650.6
"2012-12-02 00:00:00",650.93
"2012-12-01 00:00:00",650.67
"2012-11-30 00:00:00",649.82
"2012-11-29 00:00:00",649.5
"2012-11-28 00:00:00",649.2
"2012-11-27 00:00:00",648.68
"2012-11-26 00:00:00",648.96
"2012-11-25 00:00:00",649.27
"2012-11-24 00:00:00",648.98
"2012-11-23 00:00:00",648.71
"2012-11-22 00:00:00",648.51
"2012-11-21 00:00:00",647.49
"2012-11-20 00:00:00",647.85
"2012-11-19 00:00:00",648.36
"2012-11-18 00:00:00",649.07
"2012-11-17 00:00:00",648.83
"2012-11-16 00:00:00",648.12
"2012-11-15 00:00:00",648.11
"2012-11-14 00:00:00",647.94
"2012-11-13 00:00:00",647.84
"2012-11-12 00:00:00",647.79
"2012-11-11 00:00:00",648.46
"2012-11-10 00:00:00",648.14
"2012-11-09 00:00:00",647.51
"2012-11-08 00:00:00",647.58
"2012-11-07 00:00:00",647.55
"2012-11-06 00:00:00",647.74
"2012-11-05 00:00:00",648.13
"2012-11-04 00:00:00",648.202
"2012-11-03 00:00:00",647.248
"2012-11-02 00:00:00",646.33
"2012-11-01 00:00:00",646.45
"2012-10-31 00:00:00",646.89
"2012-10-30 00:00:00",646.84
"2012-10-29 00:00:00",647.49
"2012-10-28 00:00:00",648.1
"2012-10-27 00:00:00",647.53
"2012-10-26 00:00:00",646.48
"2012-10-25 00:00:00",645.41
"2012-10-24 00:00:00",645.64
"2012-10-23 00:00:00",646.28
"2012-10-22 00:00:00",647.02
"2012-10-21 00:00:00",647.89
"2012-10-20 00:00:00",648.07
"2012-10-19 00:00:00",647.54
"2012-10-18 00:00:00",648.13
"2012-10-17 00:00:00",649.03
"2012-10-16 00:00:00",649.24
"2012-10-15 00:00:00",649.87
"2012-10-14 00:00:00",650.05
"2012-10-13 00:00:00",649.9
"2012-10-12 00:00:00",649.83
"2012-10-11 00:00:00",649.96
"2012-10-10 00:00:00",650.3
"2012-10-09 00:00:00",650.83
"2012-10-08 00:00:00",651.52
"2012-10-07 00:00:00",651.63
"2012-10-06 00:00:00",651.67
"2012-10-05 00:00:00",650.98
"2012-10-04 00:00:00",651.39
"2012-10-03 00:00:00",651.26
"2012-10-02 00:00:00",651.29
"2012-10-01 00:00:00",651.05
"2012-09-30 00:00:00",651.31
"2012-09-29 00:00:00",649.6
"2012-09-28 00:00:00",645.79
"2012-09-27 00:00:00",645.23
"2012-09-26 00:00:00",645.57
"2012-09-25 00:00:00",645.97
"2012-09-24 00:00:00",647.24
"2012-09-23 00:00:00",648.18
"2012-09-22 00:00:00",647.8
"2012-09-21 00:00:00",647.41
"2012-09-20 00:00:00",647.53
"2012-09-19 00:00:00",647.96
"2012-09-18 00:00:00",648.26
"2012-09-17 00:00:00",648.03
"2012-09-16 00:00:00",646.54
"2012-09-15 00:00:00",643.67
"2012-09-14 00:00:00",642.72
"2012-09-13 00:00:00",638.08
"2012-09-12 00:00:00",637.84
"2012-09-11 00:00:00",638.14
"2012-09-10 00:00:00",639.26
"2012-09-09 00:00:00",639.73
"2012-09-08 00:00:00",639.18
"2012-09-07 00:00:00",638.94
"2012-09-06 00:00:00",639.3
"2012-09-05 00:00:00",639.64
"2012-09-04 00:00:00",639.61
"2012-09-03 00:00:00",640.92
"2012-09-02 00:00:00",641.55
"2012-09-01 00:00:00",641.29
"2012-08-31 00:00:00",640.77
"2012-08-30 00:00:00",640.92
"2012-08-29 00:00:00",641.47
"2012-08-28 00:00:00",642.11
"2012-08-27 00:00:00",642.8
"2012-08-26 00:00:00",643.9
"2012-08-25 00:00:00",643.16
"2012-08-24 00:00:00",642.51
"2012-08-23 00:00:00",642.87
"2012-08-22 00:00:00",642.78
"2012-08-21 00:00:00",642.72
"2012-08-20 00:00:00",642.74
"2012-08-19 00:00:00",642.06
"2012-08-18 00:00:00",638.43
"2012-08-17 00:00:00",637.59
"2012-08-16 00:00:00",637.77
"2012-08-15 00:00:00",637.96
"2012-08-14 00:00:00",638.63
"2012-08-13 00:00:00",639.81
"2012-08-12 00:00:00",640.39
"2012-08-11 00:00:00",639.98
"2012-08-10 00:00:00",639.22
"2012-08-09 00:00:00",639.55
"2012-08-08 00:00:00",639.85
"2012-08-07 00:00:00",640.35
"2012-08-06 00:00:00",641.46
"2012-08-05 00:00:00",642.15
"2012-08-04 00:00:00",641.96
"2012-08-03 00:00:00",640.86
"2012-08-02 00:00:00",641.48
"2012-08-01 00:00:00",641.99
"2012-07-31 00:00:00",642.69
"2012-07-30 00:00:00",644.04
"2012-07-29 00:00:00",644.83
"2012-07-28 00:00:00",644.44
"2012-07-27 00:00:00",644.17
"2012-07-26 00:00:00",644.84
"2012-07-25 00:00:00",645.35
"2012-07-24 00:00:00",645.83
"2012-07-23 00:00:00",647.17
"2012-07-22 00:00:00",648.18
"2012-07-21 00:00:00",648.12
"2012-07-20 00:00:00",647.67
"2012-07-19 00:00:00",647.55
"2012-07-18 00:00:00",647.57
"2012-07-17 00:00:00",648.21
"2012-07-16 00:00:00",648.79
"2012-07-15 00:00:00",648.99
"2012-07-14 00:00:00",648.55
"2012-07-13 00:00:00",647.71
"2012-07-12 00:00:00",647.42
"2012-07-11 00:00:00",646.8
"2012-07-10 00:00:00",644.69
"2012-07-09 00:00:00",644.7
"2012-07-08 00:00:00",644.65
"2012-07-07 00:00:00",644.3
"2012-07-06 00:00:00",643.94
"2012-07-05 00:00:00",644.27
"2012-07-04 00:00:00",644.39
"2012-07-03 00:00:00",644.49
"2012-07-02 00:00:00",644.14
"2012-07-01 00:00:00",643.57
"2012-06-30 00:00:00",642.19
"2012-06-29 00:00:00",641.51
"2012-06-28 00:00:00",641.22
"2012-06-27 00:00:00",641.88
"2012-06-26 00:00:00",642.75
"2012-06-25 00:00:00",643.96
"2012-06-24 00:00:00",644.91
"2012-06-23 00:00:00",644.83
"2012-06-22 00:00:00",644.59
"2012-06-21 00:00:00",644.64
"2012-06-20 00:00:00",644.57
"2012-06-19 00:00:00",645.18
"2012-06-18 00:00:00",645.45
"2012-06-17 00:00:00",645.96
"2012-06-16 00:00:00",645.58
"2012-06-15 00:00:00",645.42
"2012-06-14 00:00:00",646
"2012-06-13 00:00:00",647.21
"2012-06-12 00:00:00",647.52
"2012-06-11 00:00:00",649.14
"2012-06-10 00:00:00",650.01
"2012-06-09 00:00:00",649.91
"2012-06-08 00:00:00",649.73
"2012-06-07 00:00:00",649.59
"2012-06-06 00:00:00",650.38
"2012-06-05 00:00:00",650.77
"2012-06-04 00:00:00",651.86
"2012-06-03 00:00:00",652.54
"2012-06-02 00:00:00",652.94
"2012-06-01 00:00:00",652.85
"2012-05-31 00:00:00",653.26
"2012-05-30 00:00:00",654.03
"2012-05-29 00:00:00",655
"2012-05-28 00:00:00",656.66
"2012-05-27 00:00:00",657.63
"2012-05-26 00:00:00",657.85
"2012-05-25 00:00:00",658.91
"2012-05-24 00:00:00",659.63
"2012-05-23 00:00:00",660.56
"2012-05-22 00:00:00",661.32
"2012-05-21 00:00:00",662.08
"2012-05-20 00:00:00",662.72
"2012-05-19 00:00:00",662.43
"2012-05-18 00:00:00",661.94
"2012-05-17 00:00:00",661.86
"2012-05-16 00:00:00",661.61
"2012-05-15 00:00:00",659.87
"2012-05-14 00:00:00",657.14
"2012-05-13 00:00:00",657
"2012-05-12 00:00:00",656.35
"2012-05-11 00:00:00",655.63
"2012-05-10 00:00:00",653.71
"2012-05-09 00:00:00",652.24
"2012-05-08 00:00:00",651.07
"2012-05-07 00:00:00",649.4
"2012-05-06 00:00:00",648.51
"2012-05-05 00:00:00",646.85
"2012-05-04 00:00:00",646.57
"2012-05-03 00:00:00",647.2
"2012-05-02 00:00:00",647.52
"2012-05-01 00:00:00",648.32
"2012-04-30 00:00:00",649.11
"2012-04-29 00:00:00",650.2
"2012-04-28 00:00:00",649.85
"2012-04-27 00:00:00",649.9
"2012-04-26 00:00:00",650.52
"2012-04-25 00:00:00",651.37
"2012-04-24 00:00:00",652.56
"2012-04-23 00:00:00",653.36
"2012-04-22 00:00:00",654.76
"2012-04-21 00:00:00",655.16
"2012-04-20 00:00:00",655.16
"2012-04-19 00:00:00",656.09
"2012-04-18 00:00:00",657.14
"2012-04-17 00:00:00",658.2
"2012-04-16 00:00:00",659.52
"2012-04-15 00:00:00",660.25
"2012-04-14 00:00:00",660.18
"2012-04-13 00:00:00",660.27
"2012-04-12 00:00:00",659.94
"2012-04-11 00:00:00",660.61
"2012-04-10 00:00:00",661.21
"2012-04-09 00:00:00",661.87
"2012-04-08 00:00:00",662.31
"2012-04-07 00:00:00",662.98
"2012-04-06 00:00:00",663.64
"2012-04-05 00:00:00",664.31
"2012-04-04 00:00:00",664.88
"2012-04-03 00:00:00",665.09
"2012-04-02 00:00:00",665.62
"2012-04-01 00:00:00",666.07
"2012-03-31 00:00:00",666.13
"2012-03-30 00:00:00",666.26
"2012-03-29 00:00:00",666.01
"2012-03-28 00:00:00",666.07
"2012-03-27 00:00:00",666.07
"2012-03-26 00:00:00",666.45
"2012-03-25 00:00:00",666.74
"2012-03-24 00:00:00",666.8
"2012-03-23 00:00:00",666.38
"2012-03-22 00:00:00",666.01
"2012-03-21 00:00:00",665.29
"2012-03-20 00:00:00",664.71
"2012-03-19 00:00:00",662.94
"2012-03-18 00:00:00",663.16
"2012-03-17 00:00:00",663.02
"2012-03-16 00:00:00",662.86
"2012-03-15 00:00:00",663.05
"2012-03-14 00:00:00",662.95
"2012-03-13 00:00:00",663.06
"2012-03-12 00:00:00",663
"2012-03-11 00:00:00",662.91
"2012-03-10 00:00:00",662.27
"2012-03-09 00:00:00",661.7
"2012-03-08 00:00:00",661.91
"2012-03-07 00:00:00",661.97
"2012-03-06 00:00:00",662.45
"2012-03-05 00:00:00",662.63
"2012-03-04 00:00:00",663.48
"2012-03-03 00:00:00",663.63
"2012-03-02 00:00:00",663.55
"2012-03-01 00:00:00",663.69
"2012-02-29 00:00:00",663.95
"2012-02-28 00:00:00",664.06
"2012-02-27 00:00:00",663.85
"2012-02-26 00:00:00",664.47
"2012-02-25 00:00:00",664.73
"2012-02-24 00:00:00",664.78
"2012-02-23 00:00:00",664.94
"2012-02-22 00:00:00",664.89
"2012-02-21 00:00:00",664.78
"2012-02-20 00:00:00",664.56
"2012-02-19 00:00:00",664
"2012-02-18 00:00:00",662.85
"2012-02-17 00:00:00",661.06
"2012-02-16 00:00:00",661.11
"2012-02-15 00:00:00",661.14
"2012-02-14 00:00:00",661.08
"2012-02-13 00:00:00",661.04
"2012-02-12 00:00:00",661.13
"2012-02-11 00:00:00",661.24
"2012-02-10 00:00:00",661.1
"2012-02-09 00:00:00",660.95
"2012-02-08 00:00:00",661.09
"2012-02-07 00:00:00",661.38
"2012-02-06 00:00:00",661.12
"2012-02-05 00:00:00",661.29
"2012-02-04 00:00:00",659.8
"2012-02-03 00:00:00",658.15
"2012-02-02 00:00:00",657.94
"2012-02-01 00:00:00",657.72
"2012-01-31 00:00:00",657.53
"2012-01-30 00:00:00",657.15
"2012-01-29 00:00:00",657.55
"2012-01-28 00:00:00",657.44
"2012-01-27 00:00:00",657.18
"2012-01-26 00:00:00",656.79
"2012-01-25 00:00:00",655.71
"2012-01-24 00:00:00",652.46
"2012-01-23 00:00:00",652.32
"2012-01-22 00:00:00",652.88
"2012-01-21 00:00:00",652.52
"2012-01-20 00:00:00",651.97
"2012-01-19 00:00:00",651.99
"2012-01-18 00:00:00",651.88
"2012-01-17 00:00:00",652.07
"2012-01-16 00:00:00",652.54
"2012-01-15 00:00:00",652.53
"2012-01-14 00:00:00",652.2
"2012-01-13 00:00:00",652.12
"2012-01-12 00:00:00",652.44
"2012-01-11 00:00:00",652.68
"2012-01-10 00:00:00",652.84
"2012-01-09 00:00:00",652.9
"2012-01-08 00:00:00",653.19
"2012-01-07 00:00:00",653.1
"2012-01-06 00:00:00",652.63
"2012-01-05 00:00:00",652.99
"2012-01-04 00:00:00",653.12
"2012-01-03 00:00:00",652.93
"2012-01-02 00:00:00",653.41
"2012-01-01 00:00:00",653.82
"2011-12-31 00:00:00",654.03
"2011-12-30 00:00:00",653.91
"2011-12-29 00:00:00",654.22
"2011-12-28 00:00:00",654.25
"2011-12-27 00:00:00",654.44
"2011-12-26 00:00:00",654.83
"2011-12-25 00:00:00",654.85
"2011-12-24 00:00:00",654.54
"2011-12-23 00:00:00",653.64
"2011-12-22 00:00:00",653.31
"2011-12-21 00:00:00",652.86
"2011-12-20 00:00:00",652.53
"2011-12-19 00:00:00",652.42
"2011-12-18 00:00:00",652.53
"2011-12-17 00:00:00",652.17
"2011-12-16 00:00:00",651.95
"2011-12-15 00:00:00",651.703
"2011-12-14 00:00:00",651.56
"2011-12-13 00:00:00",651.58
"2011-12-12 00:00:00",651.68
"2011-12-11 00:00:00",651.54
"2011-12-10 00:00:00",650.68
"2011-12-09 00:00:00",650.4
"2011-12-08 00:00:00",650.64
"2011-12-07 00:00:00",650.8
"2011-12-06 00:00:00",650.97
"2011-12-05 00:00:00",651.09
"2011-12-04 00:00:00",651.03
"2011-12-03 00:00:00",650.71
"2011-12-02 00:00:00",649.86
"2011-12-01 00:00:00",649.76
"2011-11-30 00:00:00",649.9
"2011-11-29 00:00:00",650.29
"2011-11-28 00:00:00",650.46
"2011-11-27 00:00:00",650.72
"2011-11-26 00:00:00",649.31
"2011-11-25 00:00:00",648.48
"2011-11-24 00:00:00",648.27
"2011-11-23 00:00:00",648.04
"2011-11-22 00:00:00",648.26
"2011-11-21 00:00:00",648.45
"2011-11-20 00:00:00",648.83
"2011-11-19 00:00:00",648.59
"2011-11-18 00:00:00",648.14
"2011-11-17 00:00:00",647.75
"2011-11-16 00:00:00",647.73
"2011-11-15 00:00:00",647.36
"2011-11-14 00:00:00",647.2
"2011-11-13 00:00:00",647.75
"2011-11-12 00:00:00",647.39
"2011-11-11 00:00:00",646.86
"2011-11-10 00:00:00",646.79
"2011-11-09 00:00:00",647.22
"2011-11-08 00:00:00",647.13
"2011-11-07 00:00:00",647.78
"2011-11-06 00:00:00",648.35
"2011-11-05 00:00:00",648.33
"2011-11-04 00:00:00",647.35
"2011-11-03 00:00:00",647.6
"2011-11-02 00:00:00",648.18
"2011-11-01 00:00:00",648.7
"2011-10-31 00:00:00",649.21
"2011-10-30 00:00:00",649.96
"2011-10-29 00:00:00",649.65
"2011-10-28 00:00:00",649.17
"2011-10-27 00:00:00",650.1
"2011-10-26 00:00:00",650.16
"2011-10-25 00:00:00",650.2
"2011-10-24 00:00:00",650.93
"2011-10-23 00:00:00",651.7
"2011-10-22 00:00:00",651.32
"2011-10-21 00:00:00",651.02
"2011-10-20 00:00:00",650.98
"2011-10-19 00:00:00",651.03
"2011-10-18 00:00:00",651.4
"2011-10-17 00:00:00",652.11
"2011-10-16 00:00:00",652.71
"2011-10-15 00:00:00",652.3
"2011-10-14 00:00:00",651.84
"2011-10-13 00:00:00",652.13
"2011-10-12 00:00:00",651.89
"2011-10-11 00:00:00",651.57
"2011-10-10 00:00:00",650.63
"2011-10-09 00:00:00",649.74
"2011-10-08 00:00:00",645.35
"2011-10-07 00:00:00",644.33
"2011-10-06 00:00:00",643.99
"2011-10-05 00:00:00",643.97
"2011-10-04 00:00:00",644.21
"2011-10-03 00:00:00",644.94
"2011-10-02 00:00:00",645.54
"2011-10-01 00:00:00",644.89
"2011-09-30 00:00:00",644.12
"2011-09-29 00:00:00",643.61
"2011-09-28 00:00:00",644.07
"2011-09-27 00:00:00",644.13
"2011-09-26 00:00:00",645.04
"2011-09-25 00:00:00",646.11
"2011-09-24 00:00:00",645.63
"2011-09-23 00:00:00",645.78
"2011-09-22 00:00:00",645.78
"2011-09-21 00:00:00",646.08
"2011-09-20 00:00:00",646.04
"2011-09-19 00:00:00",645.81
"2011-09-18 00:00:00",644.87
"2011-09-17 00:00:00",643.71
"2011-09-16 00:00:00",642.34
"2011-09-15 00:00:00",640.47
"2011-09-14 00:00:00",640.59
"2011-09-13 00:00:00",640.31
"2011-09-12 00:00:00",641.56
"2011-09-11 00:00:00",642.21
"2011-09-10 00:00:00",641.81
"2011-09-09 00:00:00",640.94
"2011-09-08 00:00:00",641.17
"2011-09-07 00:00:00",640.94
"2011-09-06 00:00:00",641.29
"2011-09-05 00:00:00",642.62
"2011-09-04 00:00:00",642.83
"2011-09-03 00:00:00",642.12
"2011-09-02 00:00:00",641.08
"2011-09-01 00:00:00",641.05
"2011-08-31 00:00:00",641.09
"2011-08-30 00:00:00",641.49
"2011-08-29 00:00:00",642.14
"2011-08-28 00:00:00",643.14
"2011-08-27 00:00:00",642.47
"2011-08-26 00:00:00",641.9
"2011-08-25 00:00:00",641.11
"2011-08-24 00:00:00",640.97
"2011-08-23 00:00:00",641.08
"2011-08-22 00:00:00",642.21
"2011-08-21 00:00:00",642.83
"2011-08-20 00:00:00",642.2
"2011-08-19 00:00:00",641.31
"2011-08-18 00:00:00",641.46
"2011-08-17 00:00:00",641.51
"2011-08-16 00:00:00",642.01
"2011-08-15 00:00:00",642.73
"2011-08-14 00:00:00",643.46
"2011-08-13 00:00:00",642.64
"2011-08-12 00:00:00",642.01
"2011-08-11 00:00:00",641.88
"2011-08-10 00:00:00",641.45
"2011-08-09 00:00:00",641.95
"2011-08-08 00:00:00",642.87
"2011-08-07 00:00:00",643.3
"2011-08-06 00:00:00",642.47
"2011-08-05 00:00:00",641.89
"2011-08-04 00:00:00",642.02
"2011-08-03 00:00:00",642.27
"2011-08-02 00:00:00",642.97
"2011-08-01 00:00:00",644.31
"2011-07-31 00:00:00",645.03
"2011-07-30 00:00:00",644.17
"2011-07-29 00:00:00",643.06
"2011-07-28 00:00:00",642.91
"2011-07-27 00:00:00",643.01
"2011-07-26 00:00:00",643.25
"2011-07-25 00:00:00",643.58
"2011-07-24 00:00:00",644.44
"2011-07-23 00:00:00",644.42
"2011-07-22 00:00:00",643.63
"2011-07-21 00:00:00",644.15
"2011-07-20 00:00:00",644.13
"2011-07-19 00:00:00",643.16
"2011-07-18 00:00:00",643.3
"2011-07-17 00:00:00",643.87
"2011-07-16 00:00:00",643.12
"2011-07-15 00:00:00",642.57
"2011-07-14 00:00:00",642.95
"2011-07-13 00:00:00",643.24
"2011-07-12 00:00:00",643.65
"2011-07-11 00:00:00",644.37
"2011-07-10 00:00:00",644.44
"2011-07-09 00:00:00",643.91
"2011-07-08 00:00:00",643.3
"2011-07-07 00:00:00",643.56
"2011-07-06 00:00:00",643.65
"2011-07-05 00:00:00",643.96
"2011-07-04 00:00:00",644.83
"2011-07-03 00:00:00",645.58
"2011-07-02 00:00:00",645.21
"2011-07-01 00:00:00",644.5
"2011-06-30 00:00:00",644.69
"2011-06-29 00:00:00",644.68
"2011-06-28 00:00:00",645.25
"2011-06-27 00:00:00",646.29
"2011-06-26 00:00:00",646.69
"2011-06-25 00:00:00",645.71
"2011-06-24 00:00:00",645.39
"2011-06-23 00:00:00",644.7
"2011-06-22 00:00:00",643.09
"2011-06-21 00:00:00",639.86
"2011-06-20 00:00:00",639.99
"2011-06-19 00:00:00",641.13
"2011-06-18 00:00:00",640.92
"2011-06-17 00:00:00",640.25
"2011-06-16 00:00:00",640.41
"2011-06-15 00:00:00",640.79
"2011-06-14 00:00:00",641.84
"2011-06-13 00:00:00",642.68
"2011-06-12 00:00:00",643.76
"2011-06-11 00:00:00",643.38
"2011-06-10 00:00:00",642.57
"2011-06-09 00:00:00",642.88
"2011-06-08 00:00:00",643.46
"2011-06-07 00:00:00",644.28
"2011-06-06 00:00:00",645.68
"2011-06-05 00:00:00",646.64
"2011-06-04 00:00:00",646.23
"2011-06-03 00:00:00",646.36
"2011-06-02 00:00:00",646.62
"2011-06-01 00:00:00",646.9
"2011-05-31 00:00:00",647.8
"2011-05-30 00:00:00",649.55
"2011-05-29 00:00:00",650.39
"2011-05-28 00:00:00",650.42
"2011-05-27 00:00:00",650.17
"2011-05-26 00:00:00",651.26
"2011-05-25 00:00:00",651.86
"2011-05-24 00:00:00",652.81
"2011-05-23 00:00:00",653.79
"2011-05-22 00:00:00",654.7
"2011-05-21 00:00:00",654.65
"2011-05-20 00:00:00",654.59
"2011-05-19 00:00:00",654.5
"2011-05-18 00:00:00",654.8
"2011-05-17 00:00:00",655.38
"2011-05-16 00:00:00",655.99
"2011-05-15 00:00:00",656.17
"2011-05-14 00:00:00",655.26
"2011-05-13 00:00:00",654.31
"2011-05-12 00:00:00",652.77
"2011-05-11 00:00:00",651.27
"2011-05-10 00:00:00",651.57
"2011-05-09 00:00:00",652.51
"2011-05-08 00:00:00",653.19
"2011-05-07 00:00:00",653.05
"2011-05-06 00:00:00",653.19
"2011-05-05 00:00:00",653.34
"2011-05-04 00:00:00",654.14
"2011-05-03 00:00:00",654.73
"2011-05-02 00:00:00",654.88
"2011-05-01 00:00:00",655.29
"2011-04-30 00:00:00",654.81
"2011-04-29 00:00:00",654.24
"2011-04-28 00:00:00",654.82
"2011-04-27 00:00:00",655.59
"2011-04-26 00:00:00",656.13
"2011-04-25 00:00:00",657
"2011-04-24 00:00:00",657.05
"2011-04-23 00:00:00",656.99
"2011-04-22 00:00:00",656.93
"2011-04-21 00:00:00",657.18
"2011-04-20 00:00:00",657.27
"2011-04-19 00:00:00",657.98
"2011-04-18 00:00:00",658.85
"2011-04-17 00:00:00",659.34
"2011-04-16 00:00:00",659.2
"2011-04-15 00:00:00",659.32
"2011-04-14 00:00:00",659.44
"2011-04-13 00:00:00",659.38
"2011-04-12 00:00:00",659.66
"2011-04-11 00:00:00",660.22
"2011-04-10 00:00:00",661.01
"2011-04-09 00:00:00",661.13
"2011-04-08 00:00:00",661.43
"2011-04-07 00:00:00",661.87
"2011-04-06 00:00:00",662.2
"2011-04-05 00:00:00",662.45
"2011-04-04 00:00:00",662.65
"2011-04-03 00:00:00",663.1
"2011-04-02 00:00:00",663.01
"2011-04-01 00:00:00",663.09
"2011-03-31 00:00:00",663.22
"2011-03-30 00:00:00",663.12
"2011-03-29 00:00:00",662.38
"2011-03-28 00:00:00",662.16
"2011-03-27 00:00:00",662.68
"2011-03-26 00:00:00",662.77
"2011-03-25 00:00:00",662.04
"2011-03-24 00:00:00",662.36
"2011-03-23 00:00:00",662.7
"2011-03-22 00:00:00",663.33
"2011-03-21 00:00:00",663.89
"2011-03-20 00:00:00",664.51
"2011-03-19 00:00:00",664.72
"2011-03-18 00:00:00",665.1
"2011-03-17 00:00:00",665.69
"2011-03-16 00:00:00",666.15
"2011-03-15 00:00:00",666.76
"2011-03-14 00:00:00",667.054
"2011-03-13 00:00:00",667.61
"2011-03-12 00:00:00",667.92
"2011-03-11 00:00:00",667.74
"2011-03-10 00:00:00",667.97
"2011-03-09 00:00:00",668.6
"2011-03-08 00:00:00",668.93
"2011-03-07 00:00:00",669.11
"2011-03-06 00:00:00",669.32
"2011-03-05 00:00:00",669.22
"2011-03-04 00:00:00",669.17
"2011-03-03 00:00:00",669.31
"2011-03-02 00:00:00",669.54
"2011-03-01 00:00:00",670
"2011-02-28 00:00:00",670.21
"2011-02-27 00:00:00",670.61
"2011-02-26 00:00:00",670.55
"2011-02-25 00:00:00",670.72
"2011-02-24 00:00:00",670.82
"2011-02-23 00:00:00",670.84
"2011-02-22 00:00:00",671.1
"2011-02-21 00:00:00",671.31
"2011-02-20 00:00:00",671.68
"2011-02-19 00:00:00",671.4
"2011-02-18 00:00:00",671.18
"2011-02-17 00:00:00",671.51
"2011-02-16 00:00:00",671.26
"2011-02-15 00:00:00",671.6
"2011-02-14 00:00:00",671.73
"2011-02-13 00:00:00",671.76
"2011-02-12 00:00:00",671.78
"2011-02-11 00:00:00",671.7
"2011-02-10 00:00:00",671.81
"2011-02-09 00:00:00",671.97
"2011-02-08 00:00:00",671.8
"2011-02-07 00:00:00",671.8
"2011-02-06 00:00:00",671.72
"2011-02-05 00:00:00",671.06
"2011-02-04 00:00:00",671.94
"2011-02-03 00:00:00",672.24
"2011-02-02 00:00:00",672.27
"2011-02-01 00:00:00",672.51
"2011-01-31 00:00:00",672.68
